Sector,Size,code,variable,value
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Profit to Net Sales,2020,2.212632703311861
,MEDIUM,Profit to Net Sales,2020,2.74453871721605
,SMALL,Profit to Net Sales,2020,2.28290980322282
,MICRO,Profit to Net Sales,2020,0.7400616975167275
Transporting and storage,LARGE,Profit to Net Sales,2020,-14.58757549793775
,MEDIUM,Profit to Net Sales,2020,3.149715850210556
,SMALL,Profit to Net Sales,2020,1.947877974057059
,MICRO,Profit to Net Sales,2020,-6.099399743353911
Accommodation and food service activities,LARGE,Profit to Net Sales,2020,-34.58398005783386
,MEDIUM,Profit to Net Sales,2020,-35.86073300589528
,SMALL,Profit to Net Sales,2020,-7.35953821258771
,MICRO,Profit to Net Sales,2020,-12.8076473148073
Information and communication,LARGE,Profit to Net Sales,2020,7.673141138288229
,MEDIUM,Profit to Net Sales,2020,14.9744114138688
,SMALL,Profit to Net Sales,2020,12.1020236894748
,MICRO,Profit to Net Sales,2020,30.07235557666578
Real estate activities,LARGE,Profit to Net Sales,2020,-124.3961824142786
,MEDIUM,Profit to Net Sales,2020,-33.26168827182862
,SMALL,Profit to Net Sales,2020,-14.87847707755358
,MICRO,Profit to Net Sales,2020,-26.87101761699728
"Professional, scientific and technical activities",LARGE,Profit to Net Sales,2020,9.892044994805685
,MEDIUM,Profit to Net Sales,2020,15.1452476293845
,SMALL,Profit to Net Sales,2020,0.1867280876180919
,MICRO,Profit to Net Sales,2020,-4.898929108719514
Administrative and support service activities,LARGE,Profit to Net Sales,2020,2.49433674900649
,MEDIUM,Profit to Net Sales,2020,2.559760099403791
,SMALL,Profit to Net Sales,2020,1.072661994546209
,MICRO,Profit to Net Sales,2020,-2.990749019742748
Education,LARGE,Profit to Net Sales,2020,5.661223814347337
,MEDIUM,Profit to Net Sales,2020,11.58767025759669
,SMALL,Profit to Net Sales,2020,5.859674498384972
,MICRO,Profit to Net Sales,2020,-5.403629385764851
Human health and social work activities,LARGE,Profit to Net Sales,2020,3.735550145561715
,MEDIUM,Profit to Net Sales,2020,3.973988261657661
,SMALL,Profit to Net Sales,2020,8.5118581038481
,MICRO,Profit to Net Sales,2020,22.00878713139002
"Arts, entertainment and recreation",LARGE,Profit to Net Sales,2020,11.33243279357777
,MEDIUM,Profit to Net Sales,2020,-24.22707004343585
,SMALL,Profit to Net Sales,2020,-7.478326259471133
,MICRO,Profit to Net Sales,2020,-13.16397872128737
Other services activities,LARGE,Profit to Net Sales,2020,5.797693941199417
,MEDIUM,Profit to Net Sales,2020,7.058780828469896
,SMALL,Profit to Net Sales,2020,1.581363555029262
,MICRO,Profit to Net Sales,2020,-3.575832981455027
ALL,LARGE,Profit to Net Sales,2020,3.893167080863911
,MEDIUM,Profit to Net Sales,2020,3.654446816145476
,SMALL,Profit to Net Sales,2020,2.440856063455339
,MICRO,Profit to Net Sales,2020,-1.612376233671497
,LARGE,Profit to Net Sales,2020,3.893167080863911
,MEDIUM,Profit to Net Sales,2020,3.654446816145476
,SMALL,Profit to Net Sales,2020,2.440856063455339
,MICRO,Profit to Net Sales,2020,-1.612376233671497
,TOTAL,Net Profit to Net Sales,2020,2.385007340578595
"Agriculture, forestry and fishing",TOTAL,Net Profit to Net Sales,2020,3.06610291339075
Mining and quarrying,TOTAL,Net Profit to Net Sales,2020,19.19217912816365
Manufacturing,TOTAL,Net Profit to Net Sales,2020,6.388137623448596
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Profit to Net Sales,2020,0.4434411556161916
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Profit to Net Sales,2020,2.484908273092291
Construction,TOTAL,Net Profit to Net Sales,2020,1.888014753634897
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Profit to Net Sales,2020,1.700964977641773
Transporting and storage,TOTAL,Net Profit to Net Sales,2020,-9.022157667350653
Accommodation and food service activities,TOTAL,Net Profit to Net Sales,2020,-25.68108304570817
Information and communication,TOTAL,Net Profit to Net Sales,2020,9.27907828299689
Real estate activities,TOTAL,Net Profit to Net Sales,2020,-65.1729515878127
"Professional, scientific and technical activities",TOTAL,Net Profit to Net Sales,2020,2.622190265106295
Administrative and support service activities,TOTAL,Net Profit to Net Sales,2020,0.7755017985793126
Education,TOTAL,Net Profit to Net Sales,2020,5.762045890042606
Human health and social work activities,TOTAL,Net Profit to Net Sales,2020,4.909925562818959
"Arts, entertainment and recreation",TOTAL,Net Profit to Net Sales,2020,-6.064494051522394
Other services activities,TOTAL,Net Profit to Net Sales,2020,0.4349801280685982
"Agriculture, forestry and fishing",LARGE,Net Profit to Net Sales,2020,7.586934956062779
,MEDIUM,Net Profit to Net Sales,2020,2.513359241008469
,SMALL,Net Profit to Net Sales,2020,1.544818010201857
,MICRO,Net Profit to Net Sales,2020,-3.69653249049251
Mining and quarrying,LARGE,Net Profit to Net Sales,2020,31.54185648821408
,MEDIUM,Net Profit to Net Sales,2020,8.575556457774
,SMALL,Net Profit to Net Sales,2020,13.03502925546153
,MICRO,Net Profit to Net Sales,2020,-385.6723110956974
Manufacturing,LARGE,Net Profit to Net Sales,2020,7.089765890056066
,MEDIUM,Net Profit to Net Sales,2020,6.072736319134442
,SMALL,Net Profit to Net Sales,2020,3.7353510834073
,MICRO,Net Profit to Net Sales,2020,0.3757919646658242
"Electricity, gas, steam and air conditioning supply",LARGE,Net Profit to Net Sales,2020,2.289035385942416
,MEDIUM,Net Profit to Net Sales,2020,-2.365241262927702
,SMALL,Net Profit to Net Sales,2020,-27.99863410031345
,MICRO,Net Profit to Net Sales,2020,-72.07876642915446
Water supply; sewerage; waste management and remediation activities,LARGE,Net Profit to Net Sales,2020,6.154556348366954
,MEDIUM,Net Profit to Net Sales,2020,2.364729294586716
,SMALL,Net Profit to Net Sales,2020,0.822340872369103
,MICRO,Net Profit to Net Sales,2020,-8.42484541790846
Construction,LARGE,Net Profit to Net Sales,2020,5.989157320632522
,MEDIUM,Net Profit to Net Sales,2020,-0.4108303351791175
,SMALL,Net Profit to Net Sales,2020,0.7586113725221537
,MICRO,Net Profit to Net Sales,2020,-4.371186457982451
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Net Profit to Net Sales,2020,1.650037946359887
,MEDIUM,Net Profit to Net Sales,2020,2.167610785154861
,SMALL,Net Profit to Net Sales,2020,1.752481411211062
,MICRO,Net Profit to Net Sales,2020,0.1765289099211519
Transporting and storage,LARGE,Net Profit to Net Sales,2020,-15.42649198699025
,MEDIUM,Net Profit to Net Sales,2020,2.203749891761259
,SMALL,Net Profit to Net Sales,2020,1.283119165845206
,MICRO,Net Profit to Net Sales,2020,-7.191912680861387
Accommodation and food service activities,LARGE,Net Profit to Net Sales,2020,-35.10662791136309
,MEDIUM,Net Profit to Net Sales,2020,-36.41690064989655
,SMALL,Net Profit to Net Sales,2020,-8.242729638066963
,MICRO,Net Profit to Net Sales,2020,-14.07262622376025
Information and communication,LARGE,Net Profit to Net Sales,2020,6.240377512167854
,MEDIUM,Net Profit to Net Sales,2020,13.13305975173997
,SMALL,Net Profit to Net Sales,2020,10.40503763706595
,MICRO,Net Profit to Net Sales,2020,27.45600232818882
Real estate activities,LARGE,Net Profit to Net Sales,2020,-125.2441241376495
,MEDIUM,Net Profit to Net Sales,2020,-35.57522959658691
,SMALL,Net Profit to Net Sales,2020,-17.63491900474475
,MICRO,Net Profit to Net Sales,2020,-30.25626548906665
"Professional, scientific and technical activities",LARGE,Net Profit to Net Sales,2020,8.082553525501538
,MEDIUM,Net Profit to Net Sales,2020,12.8297742701627
,SMALL,Net Profit to Net Sales,2020,-3.031667101955033
,MICRO,Net Profit to Net Sales,2020,-8.200752678043123
Administrative and support service activities,LARGE,Net Profit to Net Sales,2020,1.419416181088909
,MEDIUM,Net Profit to Net Sales,2020,1.66661593186924
,SMALL,Net Profit to Net Sales,2020,0.1214205092510215
,MICRO,Net Profit to Net Sales,2020,-4.175472014306704
Education,LARGE,Net Profit to Net Sales,2020,4.903007067621931
,MEDIUM,Net Profit to Net Sales,2020,10.30819999756187
,SMALL,Net Profit to Net Sales,2020,4.474215949029483
,MICRO,Net Profit to Net Sales,2020,-7.754988223247004
Human health and social work activities,LARGE,Net Profit to Net Sales,2020,3.14694435046618
,MEDIUM,Net Profit to Net Sales,2020,2.860631991539703
,SMALL,Net Profit to Net Sales,2020,6.430888259995584
,MICRO,Net Profit to Net Sales,2020,15.95987177724587
"Arts, entertainment and recreation",LARGE,Net Profit to Net Sales,2020,7.039224324077891
,MEDIUM,Net Profit to Net Sales,2020,-26.5030336279366
,SMALL,Net Profit to Net Sales,2020,-8.686086183957286
,MICRO,Net Profit to Net Sales,2020,-15.30751750177778
Other services activities,LARGE,Net Profit to Net Sales,2020,4.313003878104095
,MEDIUM,Net Profit to Net Sales,2020,5.575051895647717
,SMALL,Net Profit to Net Sales,2020,0.5943561987562178
,MICRO,Net Profit to Net Sales,2020,-4.921360297913456
ALL,LARGE,Net Profit to Net Sales,2020,2.986720363785488
,MEDIUM,Net Profit to Net Sales,2020,2.761307539338377
,SMALL,Net Profit to Net Sales,2020,1.626502980224847
,MICRO,Net Profit to Net Sales,2020,-2.723148332880477
,LARGE,Net Profit to Net Sales,2020,2.986720363785488
,MEDIUM,Net Profit to Net Sales,2020,2.761307539338377
,SMALL,Net Profit to Net Sales,2020,1.626502980224847
,MICRO,Net Profit to Net Sales,2020,-2.723148332880477
,TOTAL,Acid Test Ratio,2020,85.24041730005565
"Agriculture, forestry and fishing",TOTAL,Acid Test Ratio,2020,52.41424979635983
Mining and quarrying,TOTAL,Acid Test Ratio,2020,113.8738945470589
Manufacturing,TOTAL,Acid Test Ratio,2020,96.4036895181229
"Electricity, gas, steam and air conditioning supply",TOTAL,Acid Test Ratio,2020,72.39836421058571
Water supply; sewerage; waste management and remediation activities,TOTAL,Acid Test Ratio,2020,72.39735176183233
Construction,TOTAL,Acid Test Ratio,2020,87.75535536741418
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Acid Test Ratio,2020,81.1387579913799
Transporting and storage,TOTAL,Acid Test Ratio,2020,74.59752079882384
Accommodation and food service activities,TOTAL,Acid Test Ratio,2020,57.01018133584574
Information and communication,TOTAL,Acid Test Ratio,2020,120.2848267422466
Real estate activities,TOTAL,Acid Test Ratio,2020,55.60522586132698
"Professional, scientific and technical activities",TOTAL,Acid Test Ratio,2020,78.08968080549651
Administrative and support service activities,TOTAL,Acid Test Ratio,2020,72.21619261938517
Education,TOTAL,Acid Test Ratio,2020,63.71222890381762
Human health and social work activities,TOTAL,Acid Test Ratio,2020,91.24922665518059
"Arts, entertainment and recreation",TOTAL,Acid Test Ratio,2020,93.1297191236125
Other services activities,TOTAL,Acid Test Ratio,2020,60.42989171464185
"Agriculture, forestry and fishing",LARGE,Acid Test Ratio,2020,74.83502919067678
,MEDIUM,Acid Test Ratio,2020,58.72407208275647
,SMALL,Acid Test Ratio,2020,44.89264008000603
,MICRO,Acid Test Ratio,2020,40.30785721088657
Mining and quarrying,LARGE,Acid Test Ratio,2020,154.6192290428967
,MEDIUM,Acid Test Ratio,2020,88.20000596371602
,SMALL,Acid Test Ratio,2020,76.71839104292722
,MICRO,Acid Test Ratio,2020,51.67164480299741
Manufacturing,LARGE,Acid Test Ratio,2020,105.1238555242651
,MEDIUM,Acid Test Ratio,2020,95.03188527787758
,SMALL,Acid Test Ratio,2020,75.59077056280759
,MICRO,Acid Test Ratio,2020,66.8862815129756
"Electricity, gas, steam and air conditioning supply",LARGE,Acid Test Ratio,2020,81.4161432137885
,MEDIUM,Acid Test Ratio,2020,61.2774673001673
,SMALL,Acid Test Ratio,2020,69.4074167177041
,MICRO,Acid Test Ratio,2020,35.17428843554768
Water supply; sewerage; waste management and remediation activities,LARGE,Acid Test Ratio,2020,81.97860446060822
,MEDIUM,Acid Test Ratio,2020,74.29636795465933
,SMALL,Acid Test Ratio,2020,67.50737523204253
,MICRO,Acid Test Ratio,2020,55.93204909266093
Construction,LARGE,Acid Test Ratio,2020,110.8388411585606
,MEDIUM,Acid Test Ratio,2020,93.76475850464003
,SMALL,Acid Test Ratio,2020,72.66886691307825
,MICRO,Acid Test Ratio,2020,64.73131343331285
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Acid Test Ratio,2020,90.16841457546205
,MEDIUM,Acid Test Ratio,2020,88.13839185103237
,SMALL,Acid Test Ratio,2020,73.47386587197346
,MICRO,Acid Test Ratio,2020,61.67161898313876
Transporting and storage,LARGE,Acid Test Ratio,2020,72.01811967354958
,MEDIUM,Acid Test Ratio,2020,90.6383243145198
,SMALL,Acid Test Ratio,2020,79.62506162011837
,MICRO,Acid Test Ratio,2020,65.81507256597254
Accommodation and food service activities,LARGE,Acid Test Ratio,2020,76.20035626644602
,MEDIUM,Acid Test Ratio,2020,55.63856027378055
,SMALL,Acid Test Ratio,2020,51.73890007936787
,MICRO,Acid Test Ratio,2020,39.70665152808476
Information and communication,LARGE,Acid Test Ratio,2020,126.9221118664198
,MEDIUM,Acid Test Ratio,2020,121.4665887857626
,SMALL,Acid Test Ratio,2020,113.6886637338113
,MICRO,Acid Test Ratio,2020,101.6434358387153
Real estate activities,LARGE,Acid Test Ratio,2020,62.27277676121808
,MEDIUM,Acid Test Ratio,2020,50.83160885550833
,SMALL,Acid Test Ratio,2020,56.75378483656363
,MICRO,Acid Test Ratio,2020,52.45647194708101
"Professional, scientific and technical activities",LARGE,Acid Test Ratio,2020,91.91934178011945
,MEDIUM,Acid Test Ratio,2020,84.91640037645539
,SMALL,Acid Test Ratio,2020,75.38533807555923
,MICRO,Acid Test Ratio,2020,59.5425979545933
Administrative and support service activities,LARGE,Acid Test Ratio,2020,74.26031548129102
,MEDIUM,Acid Test Ratio,2020,77.99194491882372
,SMALL,Acid Test Ratio,2020,74.09110903358446
,MICRO,Acid Test Ratio,2020,61.55646805122081
Education,LARGE,Acid Test Ratio,2020,64.94014279477372
,MEDIUM,Acid Test Ratio,2020,68.24615427486228
,SMALL,Acid Test Ratio,2020,60.80194663340319
,MICRO,Acid Test Ratio,2020,54.29078572395811
Human health and social work activities,LARGE,Acid Test Ratio,2020,93.98174817342311
,MEDIUM,Acid Test Ratio,2020,84.46404988690946
,SMALL,Acid Test Ratio,2020,83.8430485506369
,MICRO,Acid Test Ratio,2020,96.96344346466064
"Arts, entertainment and recreation",LARGE,Acid Test Ratio,2020,108.022287662468
,MEDIUM,Acid Test Ratio,2020,138.9996642033319
,SMALL,Acid Test Ratio,2020,52.71909226672918
,MICRO,Acid Test Ratio,2020,42.61640001837629
Other services activities,LARGE,Acid Test Ratio,2020,98.4686295833864
,MEDIUM,Acid Test Ratio,2020,102.319529985944
,SMALL,Acid Test Ratio,2020,50.45745569203542
,MICRO,Acid Test Ratio,2020,46.92123467411381
ALL,LARGE,Acid Test Ratio,2020,96.71551813067929
,MEDIUM,Acid Test Ratio,2020,88.62424653827257
,SMALL,Acid Test Ratio,2020,73.27034248247287
,MICRO,Acid Test Ratio,2020,61.43734925994991
